borrower_id,segment,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,gst_filing_notes,collection_call_notes,label_bankrupt
MSME00085,MSME,-0.296,0.8398,0,1,0.448,Steady monthly turnover reported in GST filings; no anomalies for Feb. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.",0
MSME00086,MSME,0.0,0.6319,0,1,0.4052,GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GST return for May filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME00087,MSME,-0.5267,0.8398,0,1,0.5057,Regular GST compliance maintained. No late filing flags in Jul. || Regular GST compliance maintained. No late filing flags in Mar.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00088,MSME,-0.5267,0.8398,0,1,0.5057,Regular GST compliance maintained. No late filing flags in Oct. || Steady monthly turnover reported in GST filings; no anomalies for Apr.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00089,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Aug filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov. || Steady monthly turnover reported in GST filings; no anomalies for Feb. || GST return for Jun filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted.,0
MSME00090,MSME,-0.5267,0.8398,0,1,0.5057,GST return for Aug filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Apr. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Apr.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00091,MSME,-0.5267,0.6319,0,1,0.5369,Steady monthly turnover reported in GST filings; no anomalies for Jan. || GSTR-3B filed on schedule for May. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Oct.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME00092,MSME,-0.5267,0.5903,0,0,0.4431,Regular GST compliance maintained. No late filing flags in Nov. || GST return for Oct filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov.,Courtesy call completed. No stress indicators noted.,0
MSME00093,MSME,-0.296,0.8525,0,1,0.4461,GST return for Jan filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || GST return for Oct filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Dec.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00094,MSME,0.0,0.0,0,0,0.4,GST return for Mar filed within due date. ITC claims reconciled. || GST return for Sep filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME00095,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Dec filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Feb. || Regular GST compliance maintained. No late filing flags in Feb.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME00096,MSME,0.0,0.9209,0,1,0.3619,GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for May. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME00097,MSME,-0.296,0.9156,0,1,0.4367,GST return for Jul filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter.,"Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00098,MSME,-0.296,0.8398,0,1,0.448,Steady monthly turnover reported in GST filings; no anomalies for Feb. || GST return for Dec filed within due date. ITC claims reconciled.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME00099,MSME,-0.296,0.5903,0,0,0.3855,GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Feb.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME00100,MSME,-0.5267,0.9209,0,1,0.4935,Steady monthly turnover reported in GST filings; no anomalies for Dec. || Regular GST compliance maintained. No late filing flags in Oct. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00101,MSME,-0.5267,0.6319,0,1,0.5369,GST return for Dec filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Apr. || Regular GST compliance maintained. No late filing flags in Aug.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME00102,MSME,-0.6808,0.5903,0,0,0.4817,GST return for Sep filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Jan. || Regular GST compliance maintained. No late filing flags in May. || Steady monthly turnover reported in GST filings; no anomalies for Feb.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME00103,MSME,-0.6808,0.5903,0,0,0.4817,GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Jun. || Regular GST compliance maintained. No late filing flags in Mar. || Regular GST compliance maintained. No late filing flags in Feb.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME00104,MSME,-0.296,0.8398,0,1,0.448,GST return for Jan filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Mar.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME00105,MSME,0.0,0.3309,1,1,0.5504,GST return for Jan filed after due date; ITC mismatch flagged. || Turnover declared in Oct filing dropped sharply versus prior period.,"Borrower requested restructuring due to declining order book. || Borrower requested EMI deferment citing cash flow stress. || Borrower reachable, no dispute raised, account in good standing.",1
MSME00106,MSME,-0.2732,-0.9118,1,1,0.8051,Repeated late filing pattern observed for Sep; compliance risk noted. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || GST return for Dec filed within due date. ITC claims reconciled.,Borrower requested EMI deferment citing cash flow stress. || Complaint logged: borrower disputes penalty charges amid repayment difficulty.,1
MSME00107,MSME,-0.5267,0.8398,0,1,0.5057,Steady monthly turnover reported in GST filings; no anomalies for Feb. || Steady monthly turnover reported in GST filings; no anomalies for Dec. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME00108,MSME,-0.4588,-0.9022,1,1,0.85,GST return for Nov filed after due date; ITC mismatch flagged. || Repeated late filing pattern observed for Oct; compliance risk noted. || GSTR-3B filing delayed by 43 days for Oct. Late fee applicable.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Call escalated - borrower reported delay in receivables from customers. || Complaint logged: borrower disputes penalty charges amid repayment difficulty.,0
MSME00109,MSME,-0.6808,0.0,0,0,0.5702,Steady monthly turnover reported in GST filings; no anomalies for Jun. || GST return for Jun filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Jun. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME00110,MSME,0.0,0.0,0,0,0.4,GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GST return for Dec filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME00111,MSME,-0.296,0.8398,0,1,0.448,GST return for Sep filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Nov. Turnover consistent with prior quarter. || GST return for Jul filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,"Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME00112,MSME,-0.5267,0.6319,0,1,0.5369,Regular GST compliance maintained. No late filing flags in Oct. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME00113,MSME,-0.296,0.0,0,0,0.474,Regular GST compliance maintained. No late filing flags in May. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GST return for Oct filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME00114,MSME,-0.6808,0.8255,0,0,0.4464,GST return for Jun filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Jan. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || Regular GST compliance maintained. No late filing flags in Feb.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
